municipio;ano;mes;precipitacao_sum;temp_orvalho_median
TRAMANDAI;2018;8;186.0;14.3
TRAMANDAI;2018;9;134.6;17.525
TRAMANDAI;2018;10;85.8;19.7
TRAMANDAI;2018;11;76.6;21.15
TRAMANDAI;2018;12;38.8;23.35
TRAMANDAI;2019;1;41.4;25.15
TRAMANDAI;2019;2;91.2;24.7
TRAMANDAI;2019;3;174.6;23.65
TRAMANDAI;2019;4;237.4;22.4
TRAMANDAI;2019;5;273.6;20.35
TRAMANDAI;2019;6;42.6;19.0
TRAMANDAI;2019;7;117.4;13.9
TRAMANDAI;2019;8;44.2;15.35
TRAMANDAI;2019;9;22.0;16.525
TRAMANDAI;2019;10;0.0;19.55
TRAMANDAI;2019;11;0.0;20.8
TRAMANDAI;2019;12;47.2;23.0
TRAMANDAI;2020;1;89.6;20.55
TRAMANDAI;2020;2;93.4;20.2
TRAMANDAI;2020;3;78.8;21.375
TRAMANDAI;2020;4;26.0;15.825
TRAMANDAI;2020;5;108.4;13.0
TRAMANDAI;2020;6;261.2;10.6
TRAMANDAI;2020;7;235.4;9.75
TRAMANDAI;2020;8;88.8;12.2
TRAMANDAI;2020;9;224.8;12.75
TRAMANDAI;2020;10;96.2;12.75
TRAMANDAI;2020;11;31.6;14.575
TRAMANDAI;2020;12;120.4;17.7
TRAMANDAI;2021;1;106.4;19.1
TRAMANDAI;2021;2;21.6;19.2
TRAMANDAI;2021;3;0.0;19.55
TRAMANDAI;2021;4;0.0;17.1
TRAMANDAI;2021;5;0.0;10.2
TRAMANDAI;2021;6;0.0;9.85
TRAMANDAI;2021;7;0.0;9.8
TRAMANDAI;2021;8;0.0;12.45
TRAMANDAI;2021;9;0.0;13.1
TRAMANDAI;2021;10;0.0;14.6
TRAMANDAI;2021;11;0.0;13.75
TRAMANDAI;2021;12;0.0;16.9
TRAMANDAI;2022;1;0.0;20.0
TRAMANDAI;2022;2;2.2;20.15
TRAMANDAI;2022;3;190.8;17.6
TRAMANDAI;2022;4;83.6;15.35
TRAMANDAI;2022;5;167.6;12.425
TRAMANDAI;2022;6;67.0;9.55
TRAMANDAI;2022;7;0.0;
TRAMANDAI;2022;8;0.0;
TRAMANDAI;2022;9;59.4;12.575
TRAMANDAI;2022;10;101.6;14.4
TRAMANDAI;2022;11;76.2;15.375
TRAMANDAI;2022;12;65.2;17.1
TRAMANDAI;2023;1;47.6;19.75
TRAMANDAI;2023;2;26.0;19.0
TRAMANDAI;2023;3;113.4;20.3
TRAMANDAI;2023;4;58.2;16.0
TRAMANDAI;2023;5;121.4;14.95
TRAMANDAI;2023;6;142.8;13.05
TRAMANDAI;2023;7;191.2;13.1
TRAMANDAI;2023;8;0.0;13.05
TRAMANDAI;2023;9;13.0;14.6
TRAMANDAI;2023;10;121.2;13.95
TRAMANDAI;2023;11;256.8;16.275
TRAMANDAI;2023;12;70.8;18.35
TRAMANDAI;2024;1;105.2;18.55
TRAMANDAI;2024;2;41.4;20.15
TRAMANDAI;2024;3;57.2;19.6
TRAMANDAI;2024;4;216.8;17.7
TRAMANDAI;2024;5;459.4;13.75
TRAMANDAI;2024;6;153.6;13.825
TRAMANDAI;2024;7;108.8;11.8
TRAMANDAI;2024;8;35.6;12.45
TRAMANDAI;2024;9;0.0;
TRAMANDAI;2024;10;0.0;
TRAMANDAI;2024;11;0.0;
TRAMANDAI;2024;12;1.0;18.25
TRAMANDAI;2025;1;86.8;20.05
TRAMANDAI;2025;2;101.2;22.775
TRAMANDAI;2025;3;44.8;20.3
TRAMANDAI;2025;4;223.4;15.8
TRAMANDAI;2025;5;130.0;18.725
TRAMANDAI;2025;6;4.2;12.25
TRAMANDAI;2025;7;0.0;
TRAMANDAI;2025;8;1.0;14.15
TRAMANDAI;2025;9;50.1;14.8
TRAMANDAI;2025;10;119.4;15.85
TRAMANDAI;2025;11;81.7;17.075
TRAMANDAI;2025;12;114.5;20.9
URUGUAIANA;2015;1;210.6;24.05
URUGUAIANA;2015;2;143.0;24.775
URUGUAIANA;2015;3;92.4;24.1
URUGUAIANA;2015;4;28.4;20.225
URUGUAIANA;2015;5;106.4;17.25
URUGUAIANA;2015;6;55.0;15.4
URUGUAIANA;2015;7;77.0;12.95
URUGUAIANA;2015;8;167.6;17.1
URUGUAIANA;2015;9;60.0;16.675
URUGUAIANA;2015;10;317.2;18.05
URUGUAIANA;2015;11;245.8;21.375
URUGUAIANA;2015;12;361.0;22.35
URUGUAIANA;2016;1;115.2;25.85
URUGUAIANA;2016;2;92.8;25.3
URUGUAIANA;2016;3;124.2;20.5
URUGUAIANA;2016;4;118.2;0.0
URUGUAIANA;2016;5;0.0;0.0
URUGUAIANA;2016;6;0.0;0.0
URUGUAIANA;2016;7;0.0;0.0
URUGUAIANA;2016;8;84.0;14.25
URUGUAIANA;2016;9;25.4;15.2
URUGUAIANA;2016;10;239.6;19.4
URUGUAIANA;2016;11;84.8;21.75
URUGUAIANA;2016;12;79.4;24.6
URUGUAIANA;2017;1;87.0;24.45
URUGUAIANA;2017;2;177.2;24.125
URUGUAIANA;2017;3;89.6;23.35
URUGUAIANA;2017;4;281.4;19.225
URUGUAIANA;2017;5;278.2;16.7
URUGUAIANA;2017;6;50.8;13.425
URUGUAIANA;2017;7;79.2;17.0
URUGUAIANA;2017;8;146.2;14.25
URUGUAIANA;2017;9;144.8;16.675
URUGUAIANA;2017;10;84.2;19.0
URUGUAIANA;2017;11;88.8;21.1
URUGUAIANA;2017;12;70.8;25.2
URUGUAIANA;2018;1;116.2;24.7
URUGUAIANA;2018;2;53.4;24.575
URUGUAIANA;2018;3;132.2;22.55
URUGUAIANA;2018;4;89.0;22.4
URUGUAIANA;2018;5;146.0;18.3
URUGUAIANA;2018;6;47.0;9.625
URUGUAIANA;2018;7;81.8;11.0
URUGUAIANA;2018;8;61.8;10.65
URUGUAIANA;2018;9;145.4;18.3
URUGUAIANA;2018;10;49.4;19.85
URUGUAIANA;2018;11;104.6;22.35
URUGUAIANA;2018;12;112.0;23.1
URUGUAIANA;2019;1;686.2;24.9
URUGUAIANA;2019;2;57.4;23.9
URUGUAIANA;2019;3;61.4;21.5
URUGUAIANA;2019;4;162.4;19.6
URUGUAIANA;2019;5;116.6;17.05
URUGUAIANA;2019;6;15.6;15.8
URUGUAIANA;2019;7;91.0;11.2
URUGUAIANA;2019;8;36.2;12.7
URUGUAIANA;2019;9;19.4;15.15
URUGUAIANA;2019;10;219.6;19.9
URUGUAIANA;2019;11;217.2;22.75
URUGUAIANA;2019;12;83.2;24.15
URUGUAIANA;2020;1;159.4;18.5
URUGUAIANA;2020;2;105.0;16.55
URUGUAIANA;2020;3;50.0;15.45
URUGUAIANA;2020;4;36.6;11.875
URUGUAIANA;2020;5;310.6;10.2
URUGUAIANA;2020;6;103.4;12.95
URUGUAIANA;2020;7;15.6;6.9
URUGUAIANA;2020;8;24.0;12.1
URUGUAIANA;2020;9;96.8;11.3
URUGUAIANA;2020;10;32.8;13.2
URUGUAIANA;2020;11;5.4;13.925
URUGUAIANA;2020;12;88.0;16.35
URUGUAIANA;2021;1;168.2;20.0
URUGUAIANA;2021;2;62.0;17.65
URUGUAIANA;2021;3;165.0;16.9
URUGUAIANA;2021;4;42.4;15.6
URUGUAIANA;2021;5;176.0;8.55
URUGUAIANA;2021;6;120.6;10.8
URUGUAIANA;2021;7;23.8;8.7
URUGUAIANA;2021;8;26.6;11.25
URUGUAIANA;2021;9;133.8;13.55
URUGUAIANA;2021;10;82.8;11.55
URUGUAIANA;2021;11;78.8;14.125
URUGUAIANA;2021;12;31.6;15.0
URUGUAIANA;2022;1;22.8;17.75
URUGUAIANA;2022;2;83.8;14.025
URUGUAIANA;2022;3;137.0;17.0
URUGUAIANA;2022;4;141.0;14.575
URUGUAIANA;2022;5;46.4;11.2
URUGUAIANA;2022;6;35.4;8.325
URUGUAIANA;2022;7;103.6;14.7
URUGUAIANA;2022;8;100.4;10.2
URUGUAIANA;2022;9;25.2;9.35
URUGUAIANA;2022;10;91.6;11.2
URUGUAIANA;2022;11;31.8;10.575
URUGUAIANA;2022;12;39.4;15.65
URUGUAIANA;2023;1;16.8;14.7
URUGUAIANA;2023;2;30.4;16.55
URUGUAIANA;2023;3;192.4;20.1
URUGUAIANA;2023;4;16.8;14.175
URUGUAIANA;2023;5;127.0;14.0
URUGUAIANA;2023;6;43.2;13.95
URUGUAIANA;2023;7;22.6;12.45
URUGUAIANA;2023;8;14.2;11.6
URUGUAIANA;2023;9;259.2;14.35
URUGUAIANA;2023;10;173.4;13.45
URUGUAIANA;2023;11;71.6;18.25
URUGUAIANA;2023;12;266.4;20.6
URUGUAIANA;2024;1;128.4;19.3
URUGUAIANA;2024;2;73.4;20.65
URUGUAIANA;2024;3;411.2;20.6
URUGUAIANA;2024;4;266.2;18.125
URUGUAIANA;2024;5;57.0;10.25
URUGUAIANA;2024;6;15.8;16.6
URUGUAIANA;2024;7;2.6;9.55
URUGUAIANA;2024;8;145.0;11.9
URUGUAIANA;2024;9;92.6;14.4
URUGUAIANA;2024;10;100.0;15.9
URUGUAIANA;2024;11;205.6;18.45
URUGUAIANA;2024;12;90.2;15.3
URUGUAIANA;2025;1;87.4;17.45
URUGUAIANA;2025;2;40.6;20.125
URUGUAIANA;2025;3;32.4;21.7
URUGUAIANA;2025;4;61.0;14.6
URUGUAIANA;2025;5;215.0;15.65
URUGUAIANA;2025;6;171.6;8.0
URUGUAIANA;2025;7;58.0;10.3
URUGUAIANA;2025;8;3.2;7.725
URUGUAIANA;2025;9;0.0;
URUGUAIANA;2025;10;0.0;
URUGUAIANA;2025;11;0.0;
URUGUAIANA;2025;12;0.0;
VACARIA;2015;1;118.4;19.45
VACARIA;2015;2;176.2;18.35
VACARIA;2015;3;175.4;17.6
VACARIA;2015;4;123.2;15.3
VACARIA;2015;5;137.0;12.85
VACARIA;2015;6;169.8;10.7
VACARIA;2015;7;359.0;11.6
VACARIA;2015;8;50.8;15.35
VACARIA;2015;9;248.4;13.4
VACARIA;2015;10;338.6;14.55
VACARIA;2015;11;149.8;17.0
VACARIA;2015;12;277.6;19.25
VACARIA;2016;1;198.4;19.6
VACARIA;2016;2;135.2;19.95
VACARIA;2016;3;46.8;15.45
VACARIA;2016;4;0.0;0.0
VACARIA;2016;5;72.6;11.4
VACARIA;2016;6;11.4;6.975
VACARIA;2016;7;202.6;10.45
VACARIA;2016;8;130.6;10.75
VACARIA;2016;9;68.2;11.725
VACARIA;2016;10;310.8;13.3
VACARIA;2016;11;62.6;16.225
VACARIA;2016;12;183.2;18.6
VACARIA;2017;1;202.4;19.25
VACARIA;2017;2;102.0;19.7
VACARIA;2017;3;71.2;16.65
VACARIA;2017;4;160.6;14.65
VACARIA;2017;5;254.2;13.8
VACARIA;2017;6;166.4;11.575
VACARIA;2017;7;10.8;11.25
VACARIA;2017;8;100.4;11.85
VACARIA;2017;9;120.4;16.0
VACARIA;2017;10;208.4;15.0
VACARIA;2017;11;156.6;15.525
VACARIA;2017;12;161.4;18.85
VACARIA;2018;1;178.4;18.25
VACARIA;2018;2;97.6;17.4
VACARIA;2018;3;172.4;18.35
VACARIA;2018;4;48.8;17.25
VACARIA;2018;5;153.4;12.7
VACARIA;2018;6;206.0;10.475
VACARIA;2018;7;184.6;11.45
VACARIA;2018;8;156.8;9.2
VACARIA;2018;9;220.2;13.35
VACARIA;2018;10;255.8;15.2
VACARIA;2018;11;238.2;16.825
VACARIA;2018;12;102.8;18.55
VACARIA;2019;1;180.8;20.4
VACARIA;2019;2;131.8;17.725
VACARIA;2019;3;134.2;17.05
VACARIA;2019;4;121.4;16.175
VACARIA;2019;5;289.0;14.1
VACARIA;2019;6;40.6;12.675
VACARIA;2019;7;117.0;10.35
VACARIA;2019;8;66.8;9.4
VACARIA;2019;9;66.0;12.975
VACARIA;2019;10;277.4;16.35
VACARIA;2019;11;198.2;16.9
VACARIA;2019;12;98.6;18.05
VACARIA;2020;1;205.0;16.5
VACARIA;2020;2;42.8;15.0
VACARIA;2020;3;53.8;13.0
VACARIA;2020;4;8.4;9.65
VACARIA;2020;5;104.4;6.4
VACARIA;2020;6;201.6;11.15
VACARIA;2020;7;404.8;9.9
VACARIA;2020;8;74.0;7.9
VACARIA;2020;9;123.0;12.3
VACARIA;2020;10;40.6;12.15
VACARIA;2020;11;93.2;12.1
VACARIA;2020;12;175.2;15.35
VACARIA;2021;1;332.8;16.7
VACARIA;2021;2;95.0;15.05
VACARIA;2021;3;100.2;16.35
VACARIA;2021;4;0.4;11.6
VACARIA;2021;5;131.4;5.95
VACARIA;2021;6;162.0;9.1
VACARIA;2021;7;55.6;5.85
VACARIA;2021;8;63.4;10.35
VACARIA;2021;9;207.4;12.15
VACARIA;2021;10;145.0;12.2
VACARIA;2021;11;105.6;13.225
VACARIA;2021;12;72.8;13.3
VACARIA;2022;1;152.0;17.0
VACARIA;2022;2;77.6;15.375
VACARIA;2022;3;167.2;16.1
VACARIA;2022;4;177.6;13.225
VACARIA;2022;5;388.6;9.45
VACARIA;2022;6;312.2;8.525
VACARIA;2022;7;87.4;11.3
VACARIA;2022;8;140.0;8.5
VACARIA;2022;9;59.6;8.375
VACARIA;2022;10;171.6;12.0
VACARIA;2022;11;22.6;9.5
VACARIA;2022;12;142.0;14.5
VACARIA;2023;1;103.4;16.4
VACARIA;2023;2;150.0;15.175
VACARIA;2023;3;109.4;16.3
VACARIA;2023;4;152.4;12.675
VACARIA;2023;5;104.6;9.85
VACARIA;2023;6;164.6;9.375
VACARIA;2023;7;159.2;10.3
VACARIA;2023;8;56.8;10.0
VACARIA;2023;9;451.4;13.625
VACARIA;2023;10;272.2;12.5
VACARIA;2023;11;0.0;
VACARIA;2023;12;45.6;15.8
VACARIA;2024;1;218.6;15.65
VACARIA;2024;2;84.6;17.75
VACARIA;2024;3;113.2;16.05
VACARIA;2024;4;229.4;16.525
VACARIA;2024;5;480.0;12.9
VACARIA;2024;6;242.6;11.875
VACARIA;2024;7;91.8;8.45
VACARIA;2024;8;88.2;10.3
VACARIA;2024;9;128.0;12.2
VACARIA;2024;10;195.0;13.2
VACARIA;2024;11;96.6;14.9
VACARIA;2024;12;207.0;14.15
VACARIA;2025;1;123.0;15.85
VACARIA;2025;2;145.4;17.575
VACARIA;2025;3;50.4;15.75
VACARIA;2025;4;138.2;13.225
VACARIA;2025;5;98.0;11.4
VACARIA;2025;6;375.8;8.9
VACARIA;2025;7;76.0;6.35
VACARIA;2025;8;113.8;8.95
VACARIA;2025;9;223.6;10.175
VACARIA;2025;10;138.4;11.75
VACARIA;2025;11;124.8;12.875
VACARIA;2025;12;26.2;14.2
